Label ID;date;site_name ;City;Site_type ;Location_in_network;Collector_type;
LV_A_2021_03-21_2-1392772_S369_L002;2021-03-21;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021_03-22_2-1392758_S355_L002;2021-03-22;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-03-23_2-1392760_S357_L002;2021-03-23;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-03-24_2-1392773_S370_L002;2021-03-24;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-03-31_2-1392699_S346_L002;2021-03-31;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-04-05_2-1392681_S328_L002;2021-04-05;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-04-07_2-1392685_S332_L002;2021-04-07;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-04-08_2-1392693_S340_L002;2021-04-08;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_A_2021-04-14_2-1392696_S343_L002;2021-04-14;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LV_B_2021-02-29_2-1392787_S384_L002;2021-02-29;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-03-21_2-1392757_S354_L002;2021-03-21;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-03-22_2-1392784_S381_L002;2021-03-22;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-03-23_2-1392761_S358_L002;2021-03-23;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-03-31_2-1392752_S349_L002;2021-03-31;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-04_2-1392751_S348_L002;2021-04-04;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-05_2-1392682_S329_L002;2021-04-05;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-08_2-1392688_S335_L002;2021-04-08;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-09_2-1392687_S334_L002;2021-04-09;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-13_2-1392698_S345_L002;2021-04-13;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_B_2021-04-14_2-1392697_S344_L002;2021-04-14;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LV_C_2021-03-23_2-1392763_S360_L002;2021-03-23;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-03-24_2-1392762_S359_L002;2021-03-24;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-03-25_2-1392780_S377_L002;2021-03-25;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-03-30_2-1392785_S382_L002;2021-03-30;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-04-01_2-1392755_S352_L002;2021-04-01;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-04-06_2-1392686_S333_L002;2021-04-06;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-04-09_2-1392680_S327_L002;2021-04-09;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-04-14_2-1392694_S341_L002;2021-04-14;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C_2021-04-15_2-1392695_S342_L002;2021-04-15;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_C-2021-03-26_2-1392781_S378_L002;2021-03-26;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothee;Composite;
LV_D_2021-03-23_2-1392778_S375_L002;2021-03-23;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-24_2-1392779_S376_L002;2021-03-24;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-25_2-1392782_S379_L002;2021-03-25;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-28_2-1392786_S383_L002;2021-03-28;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-30_2-1392783_S380_L002;2021-03-30;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-31_2-1392753_S350_L002;2021-03-31;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-03-31_2-1392754_S351_L002;2021-03-31;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-01_2-1392756_S353_L002;2021-04-01;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-02_2-1392691_S338_L002;2021-04-02;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-02_2-1392692_S339_L002;2021-04-02;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-05_2-1392683_S330_L002;2021-04-05;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-09_2-1392684_S331_L002;2021-04-09;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-14_2-1392690_S337_L002;2021-04-14;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-14_2-1392700_S347_L002;2021-04-14;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_D_2021-04-15_2-1392689_S336_L002;2021-04-15;04-D_SP_Bertrand;Laval;WW pumping station;Bertand;Composite;
LV_E_2021-03-21_2-1392776_S373_L002;2021-03-21;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LV_E_2021-03-22_2-1392759_S356_L002;2021-03-22;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LV_E_2021-03-23_2-1392774_S371_L002;2021-03-23;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LV_E_2021-03-24_2-1392777_S374_L002;2021-03-24;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LV_E_2021-03-25_2-1392775_S372_L002;2021-03-25;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_01_cpTP24h_rawWW_2021-04-18_2-1516398_S88_L002;2021-04-18;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-19_2-1516399_S89_L002;2021-04-19;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-20_2-1516467_S107_L002;2021-04-20;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-21_2-1516462_S102_L002;2021-04-21;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-22_2-1516453_S93_L002;2021-04-22;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-25_2-1516386_S76_L002;2021-04-25;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-26_2-1516387_S77_L002;2021-04-26;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-04-28_2-1516454_S94_L002;2021-04-28;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-02_2-1516369_S59_L002;2021-05-02;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-03_2-1516370_S60_L002;2021-05-03;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-04_2-1516371_S61_L002;2021-05-04;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-05_2-1516761_S251_L002;2021-05-05;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-09_2-1516762_S252_L002;2021-05-09;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-10_2-1516763_S253_L002;2021-05-10;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-11_2-1516764_S254_L002;2021-05-11;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-12_2-1516765_S255_L002;2021-05-12;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_01_cpTP24h_rawWW_2021-05-13_2-1516766_S256_L002;2021-05-13;01-A_Auteuil;Laval;WW treatment plant;Auteuil;Composite;
LVL_02_cpTP24h_rawWW_2021-04-19_2-1516400_S90_L002;2021-04-19;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-20_2-1516468_S108_L002;2021-04-20;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-22_2-1516463_S103_L002;2021-04-22;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-23_2-1516393_S83_L002;2021-04-23;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-26_2-1516388_S78_L002;2021-04-26;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-27_2-1516389_S79_L002;2021-04-27;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-28_2-1516459_S99_L002;2021-04-28;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-29_2-1516455_S95_L002;2021-04-29;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-04-30_2-1516382_S72_L002;2021-04-30;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-03_2-1516372_S62_L002;2021-05-03;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-04_2-1516373_S63_L002;2021-05-04;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-05_2-1516374_S64_L002;2021-05-05;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-06_2-1516767_S257_L002;2021-05-06;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-10_2-1516768_S258_L002;2021-05-10;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-11_2-1516769_S259_L002;2021-05-11;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-12_2-1516770_S260_L002;2021-05-12;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-13_2-1516771_S261_L002;2021-05-13;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_02_cpTP24h_rawWW_2021-05-14_2-1516772_S262_L002;2021-05-14;02-B_Fabreville;Laval;WW treatment plant;Fabreville;Composite;
LVL_03_cpTP24h_rawWW_2021-04-16_2-1516397_S87_L002;2021-04-16;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-21_2-1516452_S92_L002;2021-04-21;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-22_2-1516464_S104_L002;2021-04-22;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-23_2-1516392_S82_L002;2021-04-23;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-27_2-1516457_S97_L002;2021-04-27;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-28_2-1516460_S100_L002;2021-04-28;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-29_2-1516456_S96_L002;2021-04-29;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-04-30_2-1516383_S73_L002;2021-04-30;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-04_2-1516375_S65_L002;2021-05-04;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-05_2-1516773_S263_L002;2021-05-05;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-07_2-1516774_S264_L002;2021-05-07;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-11_2-1516775_S265_L002;2021-05-11;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-12_2-1516776_S266_L002;2021-05-12;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_03_cpTP24h_rawWW_2021-05-13_2-1516777_S267_L002;2021-05-13;03-C_SP_Ste-Dorothee;Laval;WW pumping station;Ste-Dorothe;Composite;
LVL_04_cpTP24h_rawWW_2021-04-16_2-1516396_S86_L002;2021-04-16;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-20_2-1516451_S91_L002;2021-04-20;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-20_2-1516469_S109_L002;2021-04-20;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-22_2-1516465_S105_L002;2021-04-22;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-23_2-1516394_S84_L002;2021-04-23;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-28_2-1516461_S101_L002;2021-04-28;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-29_2-1516380_S70_L002;2021-04-29;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-04-30_2-1516384_S74_L002;2021-04-30;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-05-04_2-1516376_S66_L002;2021-05-04;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-05-05_2-1516778_S268_L002;2021-05-05;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-05-11_2-1516779_S269_L002;2021-05-11;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-05-12_2-1516780_S270_L002;2021-05-12;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_04_cpTP24h_rawWW_2021-05-13_2-1516781_S271_L002;2021-05-13;04-D_SP_Bertrand;Laval;WW pumping station;Bertrand;Composite;
LVL_05_cpTP24h_rawWW_2021-04-21_2-1516466_S106_L002;2021-04-21;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-22_2-1516395_S85_L002;2021-04-22;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-25_2-1516390_S80_L002;2021-04-25;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-26_2-1516391_S81_L002;2021-04-26;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-27_2-1516458_S98_L002;2021-04-27;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-28_2-1516381_S71_L002;2021-04-28;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-04-29_2-1516385_S75_L002;2021-04-29;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-02_2-1516377_S67_L002;2021-05-02;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-03_2-1516378_S68_L002;2021-05-03;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-04_2-1516379_S69_L002;2021-05-04;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-05_2-1516782_S272_L002;2021-05-05;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-10_2-1516783_S273_L002;2021-05-10;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-11_2-1516784_S274_L002;2021-05-11;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-12_2-1516785_S275_L002;2021-05-12;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-13_2-1516786_S276_L002;2021-05-13;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
LVL_05_cpTP24h_rawWW_2021-05-14_2-1516787_S277_L002;2021-05-14;05-E_La Piniere;Laval;WW treatment plant;La Piniere;Composite;
MTL_01_cpTP24h_Raw_2021-03-21_2-1392677_S324_L002;2021-03-21;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-23_2-1392675_S322_L002;2021-03-23;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-23_2-1392679_S326_L002;2021-03-23;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-24_2-1392769_S366_L002;2021-03-24;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-25_2-1392771_S368_L002;2021-03-25;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-28_2-1392765_S362_L002;2021-03-28;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-29_2-1392767_S364_L002;2021-03-29;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-30_2-1392669_S316_L002;2021-03-30;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-03-31_2-1392667_S314_L002;2021-03-31;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-01_2-1392665_S312_L002;2021-04-01;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-04_2-1392673_S320_L002;2021-04-04;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-05_2-1392671_S318_L002;2021-04-05;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-06_2-1392659_S306_L002;2021-04-06;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-07_2-1392657_S304_L002;2021-04-07;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-08_2-1392661_S308_L002;2021-04-08;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-11_2-1392663_S310_L002;2021-04-11;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-12_2-1392655_S302_L002;2021-04-12;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-13_2-1392651_S298_L002;2021-04-13;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-14_2-1392599_S296_L002;2021-04-14;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-15_2-1392653_S300_L002;2021-04-15;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-18_2-1392595_S292_L002;2021-04-18;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-19_2-1392597_S294_L002;2021-04-19;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_Raw_2021-04-20_2-1392593_S290_L002;2021-04-20;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-05-13_2-1516490_S130_L002;2020-05-13;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-09-24_2-1516491_S131_L002;2020-09-24;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-10-08_2-1516492_S132_L002;2020-10-08;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-10-26_2-1516493_S133_L002;2020-10-26;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-11-12_2-1516494_S134_L002;2020-11-12;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-10_2-1516470_S110_L002;2020-12-10;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-14_2-1516472_S112_L002;2020-12-14;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-17_2-1516474_S114_L002;2020-12-17;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-21_2-1516476_S116_L002;2020-12-21;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-24_2-1516478_S118_L002;2020-12-24;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2020-12-28_2-1516480_S120_L002;2020-12-28;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-01-14_2-1516482_S122_L002;2021-01-14;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-01-18_2-1516484_S124_L002;2021-01-18;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-01-21_2-1516486_S126_L002;2021-01-21;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-01-25_2-1516489_S129_L002;2021-01-25;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-02-08_2-1516362_S52_L002;2021-02-08;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-02-11_2-1516364_S54_L002;2021-02-11;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-02-15_2-1516365_S55_L002;2021-02-15;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-01_2-1516354_S44_L002;2021-03-01;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-02_2-1516287_S27_L002;2021-03-02;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-03_2-1516289_S29_L002;2021-03-03;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-04_2-1516294_S34_L002;2021-03-04;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-07_2-1516285_S25_L002;2021-03-07;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-08_2-1516291_S31_L002;2021-03-08;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-09_2-1516296_S36_L002;2021-03-09;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-10_2-1516298_S38_L002;2021-03-10;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-11_2-1516300_S40_L002;2021-03-11;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-14_2-1516352_S42_L002;2021-03-14;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-15_2-1516357_S47_L002;2021-03-15;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-17_2-1516360_S50_L002;2021-03-17;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-03-18_2-1516367_S57_L002;2021-03-18;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-04-21_2-1516284_S24_L002;2021-04-21;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-04-22_2-1516281_S21_L002;2021-04-22;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-04-25_2-1516279_S19_L002;2021-04-25;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-04-26_2-1516277_S17_L002;2021-04-26;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
MTL_01_cpTP24h_rawWW_2021-04-28_2-1516273_S13_L002;2021-04-28;01-IntNord;Montreal;Interceptor;Fin de Reseau;Composite;
